video,frame_id,timestamp_sec,person_count,density_pct,density_change_rate,mean_motion_speed,max_motion_speed,direction_variance,flow_irregularity,heuristic_risk_score,heuristic_risk_level,ground_truth_risk_level,ground_truth_person_count,latency_ms
seq_06_counter_flow_b.mp4,158,7.9,23,38.3,-4.17,2.09,3.92,0.392,22.2,38.5,WARNING,CRITICAL,62,155.76
seq_06_counter_flow_b.mp4,159,7.95,26,40.5,-2.49,1.98,3.19,0.359,17.5,38.6,WARNING,CRITICAL,62,155.19
seq_06_counter_flow_b.mp4,160,8.0,29,51.3,16.71,2.06,3.45,0.309,14.7,38.8,WARNING,CRITICAL,63,155.83
seq_06_counter_flow_b.mp4,161,8.05,29,51.1,13.23,2.01,3.19,0.314,14.4,39.5,WARNING,CRITICAL,63,179.18
seq_06_counter_flow_b.mp4,162,8.1,27,45.8,7.84,2.04,3.38,0.348,18.7,40.3,WARNING,CRITICAL,64,150.93
seq_06_counter_flow_b.mp4,163,8.15,27,47.0,3.54,2.02,3.42,0.327,16.4,40.6,WARNING,CRITICAL,64,144.19
seq_06_counter_flow_b.mp4,164,8.2,26,44.3,-1.66,2.08,3.44,0.369,20.6,40.5,WARNING,CRITICAL,65,146.15
seq_06_counter_flow_b.mp4,165,8.25,26,47.5,0.15,2.03,3.22,0.354,19.1,40.4,WARNING,CRITICAL,65,151.42
seq_06_counter_flow_b.mp4,166,8.3,27,46.4,5.96,2.1,3.75,0.358,19.3,40.7,WARNING,CRITICAL,66,170.42
seq_06_counter_flow_b.mp4,167,8.35,27,49.8,11.51,2.04,3.3,0.327,15.7,41.5,WARNING,CRITICAL,66,140.72
seq_06_counter_flow_b.mp4,168,8.4,23,46.1,5.63,2.07,3.39,0.358,17.5,42.1,WARNING,CRITICAL,67,157.39
seq_06_counter_flow_b.mp4,169,8.45,24,49.0,-2.23,2.08,3.36,0.293,14.3,42.2,WARNING,CRITICAL,67,146.31
seq_06_counter_flow_b.mp4,170,8.5,25,38.3,-12.81,2.1,3.47,0.292,14.7,41.3,WARNING,CRITICAL,68,149.0
seq_06_counter_flow_b.mp4,171,8.55,26,42.1,-3.74,2.08,3.21,0.296,14.0,40.9,WARNING,CRITICAL,68,159.12
seq_06_counter_flow_b.mp4,172,8.6,26,43.2,-3.76,2.29,6.39,0.273,22.5,40.8,WARNING,CRITICAL,69,169.3
seq_06_counter_flow_b.mp4,173,8.65,27,52.5,8.2,2.13,3.37,0.254,12.0,41.2,WARNING,CRITICAL,69,155.73
seq_06_counter_flow_b.mp4,174,8.7,30,53.6,6.16,2.14,3.4,0.285,13.4,41.7,WARNING,CRITICAL,70,149.68
seq_06_counter_flow_b.mp4,175,8.75,35,60.1,13.76,2.07,3.18,0.28,13.3,42.4,WARNING,CRITICAL,70,199.65
seq_06_counter_flow_b.mp4,176,8.8,30,58.4,8.67,2.11,3.18,0.29,12.8,42.7,WARNING,CRITICAL,70,162.79
seq_06_counter_flow_b.mp4,177,8.85,32,58.7,12.61,2.08,3.3,0.333,15.6,42.9,WARNING,CRITICAL,70,162.26
seq_06_counter_flow_b.mp4,178,8.9,30,57.5,8.46,2.08,3.35,0.328,15.9,43.2,WARNING,CRITICAL,70,183.76
seq_06_counter_flow_b.mp4,179,8.95,30,58.0,19.7,2.1,3.34,0.334,16.7,44.1,WARNING,CRITICAL,70,149.26
seq_06_counter_flow_b.mp4,180,9.0,31,57.7,15.6,2.15,3.21,0.35,18.5,45.4,WARNING,CRITICAL,70,148.0
seq_06_counter_flow_b.mp4,181,9.05,32,63.7,20.49,2.12,3.42,0.389,19.3,46.3,WARNING,CRITICAL,70,146.57
seq_06_counter_flow_b.mp4,182,9.1,35,61.4,8.93,2.04,3.3,0.377,17.9,46.4,WARNING,CRITICAL,70,143.1
seq_06_counter_flow_b.mp4,183,9.15,34,59.9,6.28,2.07,3.18,0.399,18.8,46.3,WARNING,CRITICAL,70,143.1
seq_06_counter_flow_b.mp4,184,9.2,31,57.1,-3.08,2.07,3.2,0.376,19.4,45.8,WARNING,CRITICAL,70,171.95
seq_06_counter_flow_b.mp4,185,9.25,35,60.8,2.4,2.05,3.16,0.381,18.1,45.3,WARNING,CRITICAL,70,138.1
seq_06_counter_flow_b.mp4,186,9.3,34,60.9,2.18,2.16,3.25,0.308,12.8,44.9,WARNING,CRITICAL,70,146.04
seq_06_counter_flow_b.mp4,187,9.35,33,60.4,2.91,2.27,4.82,0.342,23.6,44.4,WARNING,CRITICAL,70,145.9
seq_06_counter_flow_b.mp4,188,9.4,34,62.5,4.49,2.13,3.19,0.357,17.3,44.1,WARNING,CRITICAL,70,142.97
seq_06_counter_flow_b.mp4,189,9.45,34,54.6,-3.05,2.12,3.27,0.337,15.1,43.1,WARNING,CRITICAL,70,175.66
seq_06_counter_flow_b.mp4,190,9.5,33,55.6,-8.06,2.16,3.45,0.34,16.2,42.0,WARNING,CRITICAL,70,156.46
seq_06_counter_flow_b.mp4,191,9.55,33,54.6,-6.79,2.12,3.3,0.376,16.9,40.9,WARNING,CRITICAL,70,147.16
seq_06_counter_flow_b.mp4,192,9.6,32,52.2,-7.67,2.1,3.28,0.367,16.9,40.5,WARNING,CRITICAL,70,145.04
seq_06_counter_flow_b.mp4,193,9.65,31,48.4,-8.67,2.12,3.31,0.325,15.0,40.3,WARNING,CRITICAL,70,146.34
seq_06_counter_flow_b.mp4,194,9.7,33,51.9,-8.98,2.13,3.42,0.367,17.9,40.0,WARNING,CRITICAL,70,147.7
seq_06_counter_flow_b.mp4,195,9.75,36,63.5,2.6,2.16,3.29,0.347,17.3,39.8,WARNING,CRITICAL,70,150.18
seq_06_counter_flow_b.mp4,196,9.8,35,63.3,2.92,2.12,3.37,0.38,18.5,39.4,WARNING,CRITICAL,70,172.49
seq_06_counter_flow_b.mp4,197,9.85,35,63.4,0.9,2.12,3.22,0.39,21.4,38.9,WARNING,CRITICAL,70,153.12
seq_06_counter_flow_b.mp4,198,9.9,34,62.1,7.5,2.31,5.77,0.408,26.8,38.9,WARNING,CRITICAL,70,147.48
seq_06_counter_flow_b.mp4,199,9.95,36,61.6,5.99,2.09,3.15,0.379,18.2,38.6,WARNING,CRITICAL,70,146.62
seq_06_steady_concourse.mp4,0,0.0,16,23.0,-31.61,7.32,17.9,0.673,63.4,42.8,WARNING,NORMAL,22,154.79
seq_06_steady_concourse.mp4,1,0.05,17,22.9,-29.39,0.96,1.26,0.041,3.8,41.3,WARNING,NORMAL,22,223.18
seq_06_steady_concourse.mp4,2,0.1,17,22.9,-25.5,0.86,1.14,0.083,7.5,39.7,WARNING,NORMAL,22,159.26
seq_06_steady_concourse.mp4,3,0.15,16,22.9,-29.0,0.85,1.31,0.028,3.0,38.1,WARNING,NORMAL,22,157.14
seq_06_steady_concourse.mp4,4,0.2,17,22.8,-40.69,0.94,1.54,0.023,2.5,36.5,WARNING,NORMAL,22,182.16
seq_06_steady_concourse.mp4,5,0.25,17,22.8,-40.58,0.92,1.44,0.044,4.5,35.8,WARNING,NORMAL,22,153.33
seq_06_steady_concourse.mp4,6,0.3,16,22.8,-40.63,0.91,1.62,0.045,4.4,35.3,WARNING,NORMAL,22,170.62
seq_06_steady_concourse.mp4,7,0.35,17,22.8,-39.36,1.0,1.7,0.038,3.5,34.8,WARNING,NORMAL,22,193.47
seq_06_steady_concourse.mp4,8,0.4,17,22.7,-38.93,0.92,1.51,0.057,5.2,34.3,WARNING,NORMAL,22,161.8
seq_06_steady_concourse.mp4,9,0.45,16,22.7,-0.27,0.91,1.51,0.034,3.3,33.8,WARNING,NORMAL,22,159.58
seq_06_steady_concourse.mp4,10,0.5,17,22.7,-0.17,0.96,1.63,0.044,4.1,33.3,WARNING,NORMAL,22,175.5
seq_06_steady_concourse.mp4,11,0.55,17,22.7,-0.2,0.95,1.58,0.023,2.3,32.8,WARNING,NORMAL,22,150.56
seq_06_steady_concourse.mp4,12,0.6,17,22.7,-0.19,0.94,1.45,0.053,5.2,32.3,WARNING,NORMAL,22,152.55
seq_06_steady_concourse.mp4,13,0.65,17,22.6,-0.17,0.96,1.65,0.05,4.6,31.9,WARNING,NORMAL,22,154.77
seq_06_steady_concourse.mp4,14,0.7,17,22.6,-0.17,0.9,1.47,0.068,5.7,31.4,WARNING,NORMAL,22,162.54
seq_06_steady_concourse.mp4,15,0.75,17,22.7,-0.11,0.84,1.42,0.079,7.0,31.0,NORMAL,NORMAL,22,187.95
seq_06_steady_concourse.mp4,16,0.8,17,22.7,-0.1,0.91,1.32,0.029,2.6,30.5,NORMAL,NORMAL,22,148.58
seq_06_steady_concourse.mp4,17,0.85,17,22.7,0.03,0.89,1.43,0.073,6.9,30.0,NORMAL,NORMAL,22,152.05
seq_06_steady_concourse.mp4,18,0.9,17,22.7,0.02,0.88,1.41,0.058,5.0,29.6,NORMAL,NORMAL,22,157.57
seq_06_steady_concourse.mp4,19,0.95,17,22.8,0.06,0.91,1.44,0.055,5.1,29.1,NORMAL,NORMAL,22,143.81
seq_06_steady_concourse.mp4,20,1.0,17,22.8,0.11,0.94,1.63,0.054,4.5,28.6,NORMAL,NORMAL,22,140.87
seq_06_steady_concourse.mp4,21,1.05,17,22.9,0.19,0.89,1.35,0.031,3.1,28.2,NORMAL,NORMAL,22,149.38
seq_06_steady_concourse.mp4,22,1.1,17,23.0,0.32,0.82,1.31,0.052,5.2,27.9,NORMAL,NORMAL,22,141.27
seq_06_steady_concourse.mp4,23,1.15,17,23.0,0.37,0.91,1.35,0.067,6.3,27.6,NORMAL,NORMAL,22,160.3
seq_06_steady_concourse.mp4,24,1.2,17,23.0,0.33,0.96,1.46,0.036,3.1,27.2,NORMAL,NORMAL,22,138.63
seq_06_steady_concourse.mp4,25,1.25,17,23.1,0.39,0.92,1.48,0.043,4.1,26.8,NORMAL,NORMAL,22,142.33
seq_06_steady_concourse.mp4,26,1.3,16,22.7,-0.02,0.85,1.22,0.027,2.6,26.4,NORMAL,NORMAL,22,142.63
seq_06_steady_concourse.mp4,27,1.35,16,22.7,-0.03,0.92,1.4,0.048,4.6,26.0,NORMAL,NORMAL,22,139.72
seq_06_steady_concourse.mp4,28,1.4,16,22.8,0.03,0.86,1.24,0.045,3.9,25.6,NORMAL,NORMAL,22,142.3
seq_06_steady_concourse.mp4,29,1.45,16,22.8,-0.02,0.91,1.39,0.037,3.4,25.5,NORMAL,NORMAL,22,130.73
seq_06_steady_concourse.mp4,30,1.5,17,23.1,0.2,0.89,1.46,0.084,7.4,25.4,NORMAL,NORMAL,22,148.69
seq_06_steady_concourse.mp4,31,1.55,17,23.1,0.14,0.9,1.47,0.018,1.8,25.2,NORMAL,NORMAL,22,164.06
seq_06_steady_concourse.mp4,32,1.6,17,23.1,0.13,0.99,1.89,0.077,6.6,25.0,NORMAL,NORMAL,22,148.82
seq_06_steady_concourse.mp4,33,1.65,16,23.1,0.1,0.98,1.81,0.03,2.7,24.8,NORMAL,NORMAL,22,154.09
seq_06_steady_concourse.mp4,34,1.7,16,23.1,0.08,0.89,1.45,0.067,6.3,24.6,NORMAL,NORMAL,22,194.54
seq_06_steady_concourse.mp4,35,1.75,16,23.1,0.39,0.96,1.66,0.043,3.8,24.5,NORMAL,NORMAL,22,148.94
seq_06_steady_concourse.mp4,36,1.8,16,23.2,0.49,0.95,1.62,0.036,3.3,24.4,NORMAL,NORMAL,22,142.46
seq_06_steady_concourse.mp4,37,1.85,16,23.1,0.31,0.97,1.49,0.041,3.8,24.3,NORMAL,NORMAL,22,155.4
seq_06_steady_concourse.mp4,38,1.9,16,23.2,0.38,0.9,1.5,0.024,2.5,24.2,NORMAL,NORMAL,22,149.82
seq_06_steady_concourse.mp4,39,1.95,16,23.2,0.12,0.94,1.49,0.056,5.4,24.1,NORMAL,NORMAL,22,136.69
seq_06_steady_concourse.mp4,40,2.0,17,23.2,0.15,0.87,1.39,0.052,4.8,23.9,NORMAL,NORMAL,22,136.66
seq_06_steady_concourse.mp4,41,2.05,17,23.3,0.22,0.86,1.28,0.068,6.7,23.7,NORMAL,NORMAL,22,148.97
seq_06_steady_concourse.mp4,42,2.1,17,23.3,0.21,0.94,1.31,0.034,3.1,23.5,NORMAL,NORMAL,22,140.16
seq_06_steady_concourse.mp4,43,2.15,17,23.3,0.16,0.87,1.35,0.041,4.1,23.4,NORMAL,NORMAL,22,147.66
seq_06_steady_concourse.mp4,44,2.2,17,23.3,0.19,0.9,1.52,0.062,5.2,23.2,NORMAL,NORMAL,22,168.09
seq_06_steady_concourse.mp4,45,2.25,17,23.3,0.15,0.89,1.45,0.026,2.4,23.0,NORMAL,NORMAL,22,146.53
seq_06_steady_concourse.mp4,46,2.3,17,23.4,0.31,0.9,1.34,0.075,7.1,22.9,NORMAL,NORMAL,22,143.49
seq_06_steady_concourse.mp4,47,2.35,17,23.4,0.21,0.92,1.38,0.054,5.7,22.8,NORMAL,NORMAL,22,155.01
seq_06_steady_concourse.mp4,48,2.4,17,23.4,0.21,0.9,1.21,0.06,5.8,22.6,NORMAL,NORMAL,22,149.72
seq_06_steady_concourse.mp4,49,2.45,17,23.4,0.17,0.92,1.26,0.039,3.6,22.4,NORMAL,NORMAL,22,157.4
seq_06_steady_concourse.mp4,50,2.5,17,23.4,0.11,0.9,1.36,0.038,3.1,22.3,NORMAL,NORMAL,22,146.59
seq_06_steady_concourse.mp4,51,2.55,17,23.5,0.16,0.85,1.25,0.075,6.7,22.2,NORMAL,NORMAL,22,153.74
seq_06_steady_concourse.mp4,52,2.6,17,23.5,0.17,0.88,1.23,0.063,6.2,22.1,NORMAL,NORMAL,22,144.21
seq_06_steady_concourse.mp4,53,2.65,17,23.5,0.17,0.88,1.2,0.029,2.6,21.9,NORMAL,NORMAL,22,148.74
seq_06_steady_concourse.mp4,54,2.7,17,23.5,0.17,0.91,1.24,0.033,3.4,21.8,NORMAL,NORMAL,22,148.53
seq_06_steady_concourse.mp4,55,2.75,17,23.5,0.07,0.87,1.62,0.02,2.1,21.7,NORMAL,NORMAL,22,149.95
seq_06_steady_concourse.mp4,56,2.8,16,22.6,-0.78,0.99,1.63,0.045,5.6,21.4,NORMAL,NORMAL,22,189.48
seq_06_steady_concourse.mp4,57,2.85,16,22.6,-0.81,0.94,1.68,0.049,5.1,21.2,NORMAL,NORMAL,22,145.95
seq_06_steady_concourse.mp4,58,2.9,16,22.6,-0.81,0.95,1.61,0.037,3.5,21.1,NORMAL,NORMAL,22,150.12
seq_06_steady_concourse.mp4,59,2.95,16,22.6,-0.84,0.9,1.49,0.09,7.7,21.0,NORMAL,NORMAL,22,146.76
seq_06_steady_concourse.mp4,60,3.0,16,22.6,-0.89,0.98,1.55,0.025,2.4,20.8,NORMAL,NORMAL,22,150.05
seq_06_steady_concourse.mp4,61,3.05,16,22.6,-0.88,0.89,1.45,0.036,3.0,20.6,NORMAL,NORMAL,22,132.35
seq_06_steady_concourse.mp4,62,3.1,16,22.6,-0.87,0.95,1.51,0.045,4.0,20.5,NORMAL,NORMAL,22,150.85
seq_06_steady_concourse.mp4,63,3.15,16,22.5,-0.97,0.92,1.46,0.063,5.5,20.3,NORMAL,NORMAL,22,146.98
seq_06_steady_concourse.mp4,64,3.2,17,22.7,-0.76,0.91,1.45,0.08,7.0,20.2,NORMAL,NORMAL,22,143.3
seq_06_steady_concourse.mp4,65,3.25,16,22.9,0.32,0.96,1.46,0.035,3.4,20.0,NORMAL,NORMAL,22,175.81
seq_06_steady_concourse.mp4,66,3.3,16,21.7,-0.92,0.94,2.21,0.096,11.4,19.9,NORMAL,NORMAL,22,159.89
seq_06_steady_concourse.mp4,67,3.35,16,21.6,-1.02,0.84,1.38,0.061,5.6,19.7,NORMAL,NORMAL,22,146.82
seq_06_steady_concourse.mp4,68,3.4,17,21.7,-0.89,0.96,1.53,0.035,3.3,19.5,NORMAL,NORMAL,22,145.29
seq_06_steady_concourse.mp4,69,3.45,17,21.7,-0.88,0.92,1.45,0.073,6.5,19.3,NORMAL,NORMAL,22,173.56
seq_06_steady_concourse.mp4,70,3.5,17,21.7,-0.88,0.88,1.55,0.072,6.5,19.2,NORMAL,NORMAL,22,146.3
seq_06_steady_concourse.mp4,71,3.55,17,21.7,-0.87,0.84,1.34,0.04,3.9,19.1,NORMAL,NORMAL,22,157.15
seq_06_steady_concourse.mp4,72,3.6,17,21.7,-0.81,0.89,1.2,0.031,3.6,18.9,NORMAL,NORMAL,22,154.45
seq_06_steady_concourse.mp4,73,3.65,17,21.6,-1.08,0.89,1.37,0.088,7.3,18.7,NORMAL,NORMAL,22,160.1
seq_06_steady_concourse.mp4,74,3.7,17,21.7,-1.23,0.9,1.34,0.045,4.0,18.5,NORMAL,NORMAL,22,224.9
seq_06_steady_concourse.mp4,75,3.75,16,20.4,-1.31,0.96,2.17,0.075,9.1,18.3,NORMAL,NORMAL,22,162.01
seq_06_steady_concourse.mp4,76,3.8,15,19.2,-2.42,1.5,12.17,0.065,24.4,18.2,NORMAL,NORMAL,22,158.75
seq_06_steady_concourse.mp4,77,3.85,15,19.2,-2.53,0.86,1.16,0.073,6.6,17.9,NORMAL,NORMAL,22,161.45
seq_06_steady_concourse.mp4,78,3.9,15,19.2,-2.54,0.89,1.22,0.029,2.6,17.7,NORMAL,NORMAL,22,159.89
seq_06_steady_concourse.mp4,79,3.95,15,19.1,-2.57,0.82,1.37,0.022,1.9,17.4,NORMAL,NORMAL,22,151.58
seq_06_steady_concourse.mp4,80,4.0,15,19.1,-2.6,0.94,1.64,0.073,7.1,17.2,NORMAL,NORMAL,22,181.49
seq_06_steady_concourse.mp4,81,4.05,14,19.1,-2.67,1.0,1.61,0.023,2.2,17.0,NORMAL,NORMAL,22,166.05
seq_06_steady_concourse.mp4,82,4.1,14,19.1,-2.56,0.89,1.72,0.062,5.5,16.8,NORMAL,NORMAL,22,155.64
seq_06_steady_concourse.mp4,83,4.15,14,19.0,-2.67,0.97,1.57,0.076,7.2,16.5,NORMAL,NORMAL,22,171.1
seq_06_steady_concourse.mp4,84,4.2,14,19.0,-1.36,0.93,1.75,0.043,4.4,16.3,NORMAL,NORMAL,22,166.75
seq_06_steady_concourse.mp4,85,4.25,14,18.9,-0.22,0.97,1.5,0.047,4.2,16.0,NORMAL,NORMAL,22,187.64
seq_06_steady_concourse.mp4,86,4.3,13,18.9,-0.3,0.92,1.45,0.065,5.8,15.7,NORMAL,NORMAL,22,177.25
seq_06_steady_concourse.mp4,87,4.35,13,18.9,-0.3,0.94,1.53,0.015,1.6,15.4,NORMAL,NORMAL,22,176.19
seq_06_steady_concourse.mp4,88,4.4,13,19.1,-0.04,0.95,1.45,0.07,6.1,15.2,NORMAL,NORMAL,22,177.49
seq_06_steady_concourse.mp4,89,4.45,12,18.9,-0.23,0.89,1.39,0.067,6.4,15.0,NORMAL,NORMAL,22,179.72
seq_06_steady_concourse.mp4,90,4.5,12,18.8,-0.28,0.85,1.4,0.054,5.2,14.7,NORMAL,NORMAL,22,216.52
seq_06_steady_concourse.mp4,91,4.55,12,18.8,-0.26,0.93,1.45,0.084,7.2,14.5,NORMAL,NORMAL,22,194.12
seq_06_steady_concourse.mp4,92,4.6,12,18.9,-0.15,0.87,1.27,0.07,6.1,14.3,NORMAL,NORMAL,22,208.85
seq_06_steady_concourse.mp4,93,4.65,11,17.7,-1.33,1.5,10.3,0.116,30.2,14.1,NORMAL,NORMAL,22,160.77
seq_06_steady_concourse.mp4,94,4.7,11,17.7,-1.25,0.88,1.39,0.042,3.7,13.9,NORMAL,NORMAL,22,193.74
seq_06_steady_concourse.mp4,95,4.75,12,17.8,-1.1,0.84,1.41,0.065,6.2,13.7,NORMAL,NORMAL,22,174.78
seq_06_steady_concourse.mp4,96,4.8,12,17.6,-1.25,0.95,1.39,0.042,3.6,13.5,NORMAL,NORMAL,22,178.89
seq_06_steady_concourse.mp4,97,4.85,12,17.7,-1.42,0.93,1.2,0.035,3.4,13.2,NORMAL,NORMAL,22,171.9
seq_06_steady_concourse.mp4,98,4.9,12,17.7,-1.21,0.83,1.1,0.051,4.5,12.9,NORMAL,NORMAL,22,151.76
seq_06_steady_concourse.mp4,99,4.95,12,17.6,-1.17,0.9,1.52,0.075,6.0,12.6,NORMAL,NORMAL,22,175.4
seq_06_steady_concourse.mp4,100,5.0,12,17.6,-1.25,0.92,1.2,0.048,4.4,12.5,NORMAL,NORMAL,22,156.06
seq_06_steady_concourse.mp4,101,5.05,12,17.5,-1.34,0.92,1.56,0.056,4.6,12.5,NORMAL,NORMAL,22,147.44
seq_06_steady_concourse.mp4,102,5.1,12,17.5,-0.14,0.8,1.04,0.074,6.3,12.4,NORMAL,NORMAL,22,154.04
seq_06_steady_concourse.mp4,103,5.15,12,17.6,-0.12,0.92,1.25,0.044,4.0,12.4,NORMAL,NORMAL,22,146.94
seq_06_steady_concourse.mp4,104,5.2,13,18.6,0.85,1.25,7.35,0.043,8.7,12.3,NORMAL,NORMAL,22,155.7
seq_06_steady_concourse.mp4,105,5.25,13,18.6,0.97,0.93,1.73,0.038,3.9,12.3,NORMAL,NORMAL,22,171.27
seq_06_steady_concourse.mp4,106,5.3,13,18.5,0.85,0.89,1.58,0.03,2.8,12.3,NORMAL,NORMAL,22,153.9
seq_06_steady_concourse.mp4,107,5.35,13,18.5,0.86,0.93,1.53,0.107,9.3,12.3,NORMAL,NORMAL,22,148.69
seq_06_steady_concourse.mp4,108,5.4,13,18.5,0.91,0.96,1.84,0.038,3.5,12.3,NORMAL,NORMAL,22,156.92
seq_06_steady_concourse.mp4,109,5.45,13,18.6,0.98,1.0,1.82,0.043,4.1,12.5,NORMAL,NORMAL,22,155.4
seq_06_steady_concourse.mp4,110,5.5,13,18.5,0.94,0.94,1.48,0.039,3.9,12.7,NORMAL,NORMAL,22,182.95
seq_06_steady_concourse.mp4,111,5.55,13,18.5,0.92,0.95,1.59,0.047,4.6,13.0,NORMAL,NORMAL,22,152.65
seq_06_steady_concourse.mp4,112,5.6,13,18.4,0.82,0.93,1.52,0.028,3.0,13.2,NORMAL,NORMAL,22,152.26
seq_06_steady_concourse.mp4,113,5.65,13,18.5,-0.15,0.94,1.5,0.045,4.2,13.1,NORMAL,NORMAL,22,158.04
seq_06_steady_concourse.mp4,114,5.7,12,17.1,-1.48,1.72,12.8,0.123,10.1,12.9,NORMAL,NORMAL,22,155.63
seq_06_steady_concourse.mp4,115,5.75,12,17.1,-1.42,0.85,1.36,0.051,4.5,12.6,NORMAL,NORMAL,22,177.75
seq_06_steady_concourse.mp4,116,5.8,13,18.2,-0.28,1.29,6.44,0.051,5.0,12.5,NORMAL,NORMAL,22,168.41
seq_06_steady_concourse.mp4,117,5.85,13,18.3,-0.26,0.91,1.57,0.049,4.5,12.4,NORMAL,NORMAL,22,146.18
seq_06_steady_concourse.mp4,118,5.9,13,18.2,-0.36,0.88,1.4,0.114,10.3,12.2,NORMAL,NORMAL,22,140.23
seq_06_steady_concourse.mp4,119,5.95,14,18.6,0.13,0.93,1.37,0.031,2.8,12.2,NORMAL,NORMAL,22,145.1
seq_06_steady_concourse.mp4,120,6.0,14,18.5,0.08,0.9,1.5,0.072,7.5,12.1,NORMAL,NORMAL,22,141.93
seq_06_steady_concourse.mp4,121,6.05,14,18.5,0.14,0.95,1.68,0.071,6.0,12.1,NORMAL,NORMAL,22,185.73
seq_06_steady_concourse.mp4,122,6.1,14,18.5,0.04,0.81,1.19,0.079,8.2,12.0,NORMAL,NORMAL,22,156.54
seq_06_steady_concourse.mp4,123,6.15,14,19.5,2.35,0.98,1.52,0.057,8.4,12.0,NORMAL,NORMAL,22,158.11
seq_06_steady_concourse.mp4,124,6.2,14,18.7,1.59,0.98,2.18,0.073,12.2,12.2,NORMAL,NORMAL,22,157.7
seq_06_steady_concourse.mp4,125,6.25,14,18.8,0.53,0.85,1.18,0.086,8.5,12.3,NORMAL,NORMAL,22,152.99
seq_06_steady_concourse.mp4,126,6.3,14,18.8,0.56,0.91,1.26,0.067,5.9,12.4,NORMAL,NORMAL,22,158.08
seq_06_steady_concourse.mp4,127,6.35,14,18.8,0.58,0.91,1.51,0.038,3.4,12.5,NORMAL,NORMAL,22,162.15
seq_06_steady_concourse.mp4,128,6.4,14,18.8,0.24,0.87,1.33,0.036,3.1,12.5,NORMAL,NORMAL,22,176.86
seq_06_steady_concourse.mp4,129,6.45,14,18.8,0.3,0.98,1.49,0.047,4.4,12.5,NORMAL,NORMAL,22,148.4
seq_06_steady_concourse.mp4,130,6.5,14,18.8,0.27,0.91,1.63,0.036,4.1,12.5,NORMAL,NORMAL,22,142.33
seq_06_steady_concourse.mp4,131,6.55,14,19.9,1.44,1.22,7.82,0.073,12.7,12.7,NORMAL,NORMAL,22,146.2
seq_06_steady_concourse.mp4,132,6.6,14,18.8,-0.64,1.35,11.91,0.08,28.7,12.6,NORMAL,NORMAL,22,150.76
seq_06_steady_concourse.mp4,133,6.65,14,18.9,0.16,0.96,1.61,0.049,4.5,12.4,NORMAL,NORMAL,22,181.84
seq_06_steady_concourse.mp4,134,6.7,14,18.9,0.14,0.93,1.59,0.047,4.1,12.2,NORMAL,NORMAL,22,158.54
seq_06_steady_concourse.mp4,135,6.75,14,18.9,0.06,0.9,1.46,0.05,4.5,12.2,NORMAL,NORMAL,22,171.49
seq_06_steady_concourse.mp4,136,6.8,15,18.7,-0.06,0.99,1.76,0.058,5.6,12.2,NORMAL,NORMAL,22,145.33
seq_06_steady_concourse.mp4,137,6.85,15,18.8,-0.04,0.95,1.45,0.039,3.2,12.1,NORMAL,NORMAL,22,151.2
seq_06_steady_concourse.mp4,138,6.9,15,18.8,-0.08,0.88,1.39,0.047,4.4,12.0,NORMAL,NORMAL,22,148.2
seq_06_steady_concourse.mp4,139,6.95,15,18.8,-0.01,0.92,1.56,0.054,5.1,11.9,NORMAL,NORMAL,22,166.98
seq_06_steady_concourse.mp4,140,7.0,15,18.8,-1.15,0.96,1.59,0.048,4.6,11.7,NORMAL,NORMAL,22,143.97
seq_06_steady_concourse.mp4,141,7.05,15,18.8,-0.05,0.91,1.38,0.067,6.5,11.6,NORMAL,NORMAL,22,151.04
seq_06_steady_concourse.mp4,142,7.1,15,18.7,-0.12,0.9,1.54,0.03,2.9,11.6,NORMAL,NORMAL,22,144.79
seq_06_steady_concourse.mp4,143,7.15,15,18.7,-0.19,0.92,1.47,0.076,6.6,11.6,NORMAL,NORMAL,22,154.05
seq_06_steady_concourse.mp4,144,7.2,15,18.7,-0.13,0.85,1.32,0.077,7.0,11.5,NORMAL,NORMAL,22,148.88
seq_06_steady_concourse.mp4,145,7.25,15,18.7,-0.01,0.89,1.38,0.027,2.4,11.5,NORMAL,NORMAL,22,186.22
seq_06_steady_concourse.mp4,146,7.3,15,18.7,-0.07,0.83,1.36,0.07,6.3,11.5,NORMAL,NORMAL,22,151.83
seq_06_steady_concourse.mp4,147,7.35,15,18.7,-0.04,0.89,1.17,0.047,5.3,11.5,NORMAL,NORMAL,22,162.36
seq_06_steady_concourse.mp4,148,7.4,15,18.7,-0.07,0.92,1.34,0.065,5.8,11.4,NORMAL,NORMAL,22,154.34
seq_06_steady_concourse.mp4,149,7.45,15,18.8,-0.02,0.9,1.39,0.017,1.6,11.4,NORMAL,NORMAL,22,158.61
seq_06_steady_concourse.mp4,150,7.5,16,19.8,1.08,0.96,2.8,0.067,8.1,11.4,NORMAL,NORMAL,22,224.13
seq_06_steady_concourse.mp4,151,7.55,16,19.8,1.08,0.84,1.13,0.1,9.0,11.6,NORMAL,NORMAL,22,157.69
seq_06_steady_concourse.mp4,152,7.6,16,19.7,1.02,0.97,1.6,0.1,13.9,11.7,NORMAL,NORMAL,22,160.6
seq_06_steady_concourse.mp4,153,7.65,16,19.7,0.95,0.89,1.25,0.04,3.6,11.8,NORMAL,NORMAL,22,171.72
